						Obtainability																																														Base Stats										1																	XP and EV Yield								Gender Ratio		Type Effectiveness																		Gen 9Moveset				
503		Hisuian Samurott	Formidable Pokémon	Water	Dark																																								TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	90	108	80	100	65	85	528	Blue	Quadruped		Torrent		Sharpness	Level 36 in Hisui	45	15	Field		20	2560	Medium Slow	"1,059,860"	1.5	4′11″	58.2	128.3	50	264	0	0	0	3	0	0	3	87.50%	12.50%	1	0.5	0.5	2	2	0.5	2	1	1	1	0	2	1	0.5	1	0.5	0.5	2	224-1|163-1|389-1|33-1|39-1|55-1|116-13|534-18|210-21|352-25|332-29|453-34|227-39|401-46|514-51|14-58|56-63	36-TM|184-TM|182-TM|352-TM|168-TM|886-TM|263-TM|332-TM|523-TM|555-TM|129-TM|196-TM|374-TM|419-TM|203-TM|240-TM|883-TM|684-TM|91-TM|206-TM|280-TM|403-TM|34-TM|214-TM|127-TM|447-TM|156-TM|269-TM|14-TM|399-TM|164-TM|404-TM|529-TM|710-TM|227-TM|57-TM|270-TM|58-TM|56-TM|59-TM|518-TM|416-TM|308-TM|63-TM|851-TM|282-TM|410-TM|812-TM|808-TM|250-TM|675-TM|918-TM	403-EM|895-EM|383-EM|197-EM|282-EM|400-EM|533-EM|103-EM	845-EV	
504	504	Patrat	Scout Pokémon	Normal																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		45	55	39	35	39	42	255	Brown	Quadruped		Run Away	Keen Eye	Analytic		255	85	Field		15	1920	Medium Fast	"1,000,000"	0.5	1′08″	11.6	25.6	50	51	0	1	0	0	0	0	1	50%	50%	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1					
505	505	Watchog	Lookout Pokémon	Normal																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		60	85	69	60	69	77	420	Brown	Bipedal+Tail		Illuminate	Keen Eye	Analytic	Level 20	255	85	Field		20	2560	Medium Fast	"1,000,000"	1.1	3′07″	27	59.5	50	147	0	2	0	0	0	0	2	50%	50%	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1					
506	506	Lillipup	Puppy Pokémon	Normal																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE			FALSE	FALSE	TRUE	TRUE	FALSE	FALSE										45	60	45	25	45	55	275	Brown	Quadruped		Vital Spirit	Pickup	Run Away		255	85	Field		15	1920	Medium Slow	"1,059,860"	0.4	1′04″	4.1	9	50	55	0	1	0	0	0	0	1	50%	50%	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1					
507	507	Herdier	Loyal Dog Pokémon	Normal																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE			FALSE	FALSE	TRUE	TRUE	FALSE	FALSE										65	80	65	35	65	60	370	Gray	Quadruped		Intimidate	Sand Rush	Scrappy	Level 16	120	40	Field		15	1920	Medium Slow	"1,059,860"	0.9	2′11″	14.7	32.4	50	130	0	2	0	0	0	0	2	50%	50%	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1					
508	508	Stoutland	Big-Hearted Pokémon	Normal																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE			FALSE	FALSE	TRUE	TRUE	FALSE	FALSE										85	110	90	45	90	80	500	Gray	Quadruped		Intimidate	Sand Rush	Scrappy	Level 32	45	15	Field		15	1920	Medium Slow	"1,059,860"	1.2	3′11″	61	134.5	50	250	0	3	0	0	0	0	3	50%	50%	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1					
509	509	Purrloin	Devious Pokémon	Dark																			TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										41	50	37	50	37	66	281	Purple	Quadruped		Limber	Unburden	Prankster		255	85	Field		20	2560	Medium Fast	"1,000,000"	0.4	1′04″	10.1	22.3	50	56	0	0	0	0	0	1	1	50%	50%	1	1	1	1	1	1	2	1	1	1	0	2	1	0.5	1	0.5	1	2					
510	510	Liepard	Cruel Pokémon	Dark																			TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										64	88	50	88	50	106	446	Purple	Quadruped		Limber	Unburden	Prankster	Level 20	90	30	Field		20	2560	Medium Fast	"1,000,000"	1.1	3′07″	37.5	82.7	50	156	0	0	0	0	0	2	2	50%	50%	1	1	1	1	1	1	2	1	1	1	0	2	1	0.5	1	0.5	1	2					
511	511	Pansage	Grass Monkey Pokémon	Grass																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		50	53	48	53	48	64	316	Green	Bipedal+Tail		Gluttony		Overgrow		190	63.33	Field		20	2560	Medium Fast	"1,000,000"	0.6	2′00″	10.5	23.1	50	63	0	0	0	0	0	1	1	87.50%	12.50%	1	2	0.5	0.5	0.5	2	1	2	0.5	2	1	2	1	1	1	1	1	1					
512	512	Simisage	Thorn Monkey Pokémon	Grass																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		75	98	63	98	63	101	498	Green	Bipedal+Tail		Gluttony		Overgrow	Leaf Stone	75	25	Field		20	2560	Medium Fast	"1,000,000"	1.1	3′07″	30.5	67.2	50	174	0	0	0	0	0	2	2	87.50%	12.50%	1	2	0.5	0.5	0.5	2	1	2	0.5	2	1	2	1	1	1	1	1	1					
513	513	Pansear	High Temp Pokémon	Fire																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		50	53	48	53	48	64	316	Red	Bipedal+Tail		Gluttony		Blaze		190	63.33	Field		20	2560	Medium Fast	"1,000,000"	0.6	2′00″	11	24.3	50	63	0	0	0	0	0	1	1	87.50%	12.50%	1	0.5	2	1	0.5	0.5	1	1	2	1	1	0.5	2	1	1	1	0.5	0.5					
514	514	Simisear	Ember Pokémon	Fire																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		75	98	63	98	63	101	498	Red	Bipedal+Tail		Gluttony		Blaze	Fire Stone	75	25	Field		20	2560	Medium Fast	"1,000,000"	1	3′03″	28	61.7	50	174	0	0	0	0	0	2	2	87.50%	12.50%	1	0.5	2	1	0.5	0.5	1	1	2	1	1	0.5	2	1	1	1	0.5	0.5					
515	515	Panpour	Spray Pokémon	Water																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		50	53	48	53	48	64	316	Blue	Bipedal+Tail		Gluttony		Torrrent		190	63.33	Field		20	2560	Medium Fast	"1,000,000"	0.6	2′00″	13.5	29.8	50	63	0	0	0	0	0	1	1	87.50%	12.50%	1	0.5	0.5	2	2	0.5	1	1	1	1	1	1	1	1	1	1	0.5	1					
516	516	Simipour	Geyser Pokémon	Water																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		75	98	63	98	63	101	498	Blue	Bipedal+Tail		Gluttony		Torrrent	Water Stone	75	25	Field		20	2560	Medium Fast	"1,000,000"	1	3′03″	29	63.9	50	174	0	0	0	0	0	2	2	87.50%	12.50%	1	0.5	0.5	2	2	0.5	1	1	1	1	1	1	1	1	1	1	0.5	1					
517	517	Munna	Dream Eater Pokémon	Psychic																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										76	25	45	67	55	24	292	Pink	Quadruped		Forewarn	Synchronize	Telepathy		190	63.33	Field		10	1280	Fast	"800,000"	0.6	2′00″	23.3	51.4	50	58	1	0	0	0	0	0	1	50%	50%	1	1	1	1	1	1	0.5	1	1	1	0.5	2	1	2	1	2	1	1					
518	518	Musharna	Drowsing Pokémon	Psychic																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										116	55	85	107	95	29	487	Pink	Bipedal+Tailless		Forewarn	Synchronize	Telepathy	Moon Stone	75	25	Field		10	1280	Fast	"800,000"	1.1	3′07″	60.5	133.4	50	170	2	0	0	0	0	0	2	50%	50%	1	1	1	1	1	1	0.5	1	1	1	0.5	2	1	2	1	2	1	1					
519	519	Pidove	Tiny Pigeon Pokémon	Normal	Flying																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										50	55	50	36	30	43	264	Gray	1 Pair of Wings		Big Pecks	Super Luck	Rivalry		255	85	Flying		15	1920	Medium Slow	"1,059,860"	0.3	1′00″	2.1	4.6	50	53	0	1	0	0	0	0	1	50%	50%	1	1	1	2	0.5	2	1	1	0	1	1	0.5	2	0	1	1	1	1					
520	520	Tranquill	Wild Pigeon Pokémon	Normal	Flying																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										62	77	62	50	42	65	358	Gray	1 Pair of Wings		Big Pecks	Super Luck	Rivalry	Level 21	120	40	Flying		15	1920	Medium Slow	"1,059,860"	0.6	2′00″	15	33.1	50	125	0	2	0	0	0	0	2	50%	50%	1	1	1	2	0.5	2	1	1	0	1	1	0.5	2	0	1	1	1	1					
521	521	Unfezant	Proud Pokémon	Normal	Flying																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										80	115	80	65	55	93	488	Gray	1 Pair of Wings		Big Pecks	Super Luck	Rivalry	Level 32	45	15	Flying		15	1920	Medium Slow	"1,059,860"	1.2	3′11″	29	63.9	50	244	0	3	0	0	0	0	3	50%	50%	1	1	1	2	0.5	2	1	1	0	1	1	0.5	2	0	1	1	1	1					
522	522	Blitzle	Electrified Pokémon	Electric																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE												FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	45	60	32	50	32	76	295	Black	Quadruped		Lightning Rod	Motor Drive	Sap Sipper		190	63.33	Field		20	2560	Medium Fast	"1,000,000"	0.8	2′07″	29.8	65.7	50	59	0	0	0	0	0	1	1	50%	50%	1	1	1	0.5	1	1	1	1	2	0.5	1	1	1	1	1	1	0.5	1	98-1|39-4|268-8|351-11|86-15|488-18|209-22|23-25|435-29|97-33|528-35|37-40	36-TM|97-TM|182-TM|67-TM|885-TM|451-TM|263-TM|129-TM|488-TM|203-TM|521-TM|241-TM|240-TM|684-TM|34-TM|214-TM|486-TM|113-TM|86-TM|156-TM|598-TM|164-TM|85-TM|270-TM|226-TM|604-TM|528-TM|87-TM|851-TM|268-TM|253-TM|38-TM|283-TM|916-TM|527-TM	24-EM|364-EM|28-EM|103-EM		
523	523	Zebstrika	Thunderbolt Pokémon	Electric																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE												FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	75	100	63	80	63	116	497	Black	Quadruped		Lightning Rod	Motor Drive	Sap Sipper	Level 27	75	25	Field		20	2560	Medium Fast	"1,000,000"	1.6	5′03″	79.5	175.3	50	174	0	0	0	0	0	2	2	50%	50%	1	1	1	0.5	1	1	1	1	2	0.5	1	1	1	1	1	1	0.5	1	268-1|98-1|39-1|86-1|351-11|488-18|209-25|23-31|435-36|97-42|528-47|37-53	36-TM|97-TM|182-TM|67-TM|885-TM|451-TM|263-TM|523-TM|129-TM|488-TM|203-TM|521-TM|241-TM|240-TM|684-TM|34-TM|214-TM|486-TM|113-TM|86-TM|156-TM|269-TM|598-TM|164-TM|85-TM|270-TM|226-TM|604-TM|528-TM|416-TM|315-TM|63-TM|87-TM|851-TM|46-TM|268-TM|667-TM|253-TM|38-TM|283-TM|916-TM|527-TM			
524	524	Roggenrola	Mantle Pokémon	Rock																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE			TRUE	TRUE	TRUE	TRUE	FALSE	FALSE										55	75	85	25	25	15	280	Blue	Head+Legs		Sturdy	Weak Armor	Sand Force		255	85	Mineral		15	1920	Medium Slow	"1,059,860"	0.4	1′04″	18	39.7	50	56	0	0	1	0	0	0	1	50%	50%	0.5	0.5	2	1	2	1	2	0.5	2	0.5	1	1	1	1	1	1	2	1					
525	525	Boldore	Ore Pokémon	Rock																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE			TRUE	TRUE	TRUE	TRUE	FALSE	FALSE										70	105	105	50	40	20	390	Blue	Tentacles		Sturdy	Weak Armor	Sand Force	Level 25	120	40	Mineral		15	1920	Medium Slow	"1,059,860"	0.9	2′11″	102	224.9	50	137	0	1	1	0	0	0	2	50%	50%	0.5	0.5	2	1	2	1	2	0.5	2	0.5	1	1	1	1	1	1	2	1					
526	526	Gigalith	Compressed Pokémon	Rock																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE			TRUE	TRUE	TRUE	TRUE	FALSE	FALSE										85	135	130	60	80	25	515	Blue	Tentacles		Sturdy	Sand Stream	Sand Force	Trade	45	15	Mineral		15	1920	Medium Slow	"1,059,860"	1.7	5′07″	260	573.2	50	258	0	3	0	0	0	0	3	50%	50%	0.5	0.5	2	1	2	1	2	0.5	2	0.5	1	1	1	1	1	1	2	1					
527	527	Woobat	Bat Pokémon	Psychic	Flying																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	TRUE	TRUE	FALSE	FALSE										65	45	43	55	43	72	323	Blue	1 Pair of Wings		Unaware	Klutz	Simple		190	63.33	Field	Flying	15	1920	Medium Fast	"1,000,000"	0.4	1′04″	2.1	4.6	50	65	0	0	0	0	0	1	1	50%	50%	1	1	1	2	0.5	2	0.25	1	0	1	0.5	1	2	2	1	2	1	1					
528	528	Swoobat	Courting Pokémon	Psychic	Flying																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	TRUE	TRUE	FALSE	FALSE										67	57	55	77	55	114	425	Blue	1 Pair of Wings		Unaware	Klutz	Simple	High Friendship	45	15	Field	Flying	15	1920	Medium Fast	"1,000,000"	0.9	2′11″	10.5	23.1	50	149	0	0	0	0	0	2	2	50%	50%	1	1	1	2	0.5	2	0.25	1	0	1	0.5	1	2	2	1	2	1	1					
529	529	Drilbur	Mole Pokémon	Ground																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	60	85	40	30	45	68	328	Gray	Bipedal+Tail		Sand Rush	Sand Force	Mold Breaker		120	40	Field		20	2560	Medium Fast	"1,000,000"	0.3	1′00″	8.5	18.7	50	66	0	1	0	0	0	0	1	50%	50%	1	1	2	0	2	2	1	0.5	1	1	1	1	0.5	1	1	1	1	1	189-1|229-1|10-4|468-8|154-12|232-16|201-20|306-24|157-28|91-32|14-36|529-40|89-44|90-48	36-TM|189-TM|182-TM|263-TM|332-TM|523-TM|232-TM|341-TM|317-TM|374-TM|203-TM|241-TM|201-TM|91-TM|280-TM|421-TM|214-TM|398-TM|707-TM|156-TM|157-TM|14-TM|164-TM|334-TM|404-TM|529-TM|446-TM|270-TM|414-TM|89-TM|851-TM|328-TM|667-TM|38-TM|815-TM|319-TM|174-TM	319-EM|163-EM		
530	530	Excadrill	Subterrene Pokémon	Ground	Steel																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	110	135	60	50	65	88	508	Gray	Bipedal+Tailless		Sand Rush	Sand Force	Mold Breaker	Level 31	60	20	Field		20	2560	Medium Fast	"1,000,000"	0.7	2′04″	40.4	89.1	50	178	0	2	0	0	0	0	2	50%	50%	0.5	2	2	0	1	1	2	0	2	0.5	0.5	0.5	0.25	1	0.5	1	0.5	0.5	468-1|189-1|229-1|10-1|154-12|232-16|201-20|306-24|157-28|91-34|14-40|529-46|89-52|90-58	36-TM|189-TM|184-TM|182-TM|263-TM|332-TM|523-TM|232-TM|341-TM|317-TM|374-TM|203-TM|241-TM|201-TM|684-TM|91-TM|280-TM|421-TM|34-TM|214-TM|350-TM|398-TM|707-TM|156-TM|157-TM|14-TM|442-TM|164-TM|334-TM|404-TM|529-TM|446-TM|270-TM|414-TM|89-TM|416-TM|411-TM|63-TM|796-TM|851-TM|328-TM|667-TM|38-TM|815-TM|675-TM|319-TM|174-TM		32-EV	
531	531	Audino	Hearing Pokémon	Normal																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE			FALSE	FALSE	FALSE	FALSE	TRUE	TRUE										103	60	86	60	86	50	445	Pink	Bipedal+Tail		Healer	Regenerator	Klutz		255	85	Fairy		20	2560	Fast	"800,000"	1.1	3′07″	31	68.3	50	390	2	0	0	0	0	0	2	50%	50%	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1					
531		Mega Audino	Hearing Pokémon	Normal	Fairy																								TRUE	TRUE	FALSE	FALSE	TRUE	TRUE																		103	60	126	80	126	50	545	White	Bipedal+Tail		Healer			Audinite		0			20	2560	Fast	"800,000"	1.5	4′11″	32	70.5	50	425	2	0	0	0	0	0	2	50%	50%	1	1	1	1	1	1	1	2	1	1	1	0.5	1	0	0	0.5	2	1					
532	532	Timburr	Muscular Pokémon	Fighting																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	TRUE	TRUE				FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	75	80	55	25	35	35	305	Gray	Bipedal+Tailless		Guts	Sheer Force	Iron Fist		180	60	Human-Like		20	2560	Medium Slow	"1,059,860"	0.6	2′00″	12.5	27.6	70	61	0	1	0	0	0	0	1	75%	25%	1	1	1	1	1	1	1	1	1	2	2	0.5	0.5	1	1	0.5	1	2	43-1|1-1|67-4|88-8|116-12|339-16|157-20|21-24|184-28|223-32|359-36|444-40|276-44|264-48	36-TM|184-TM|182-TM|67-TM|168-TM|263-TM|317-TM|490-TM|374-TM|203-TM|241-TM|240-TM|91-TM|280-TM|339-TM|7-TM|9-TM|8-TM|214-TM|409-TM|447-TM|398-TM|156-TM|157-TM|269-TM|164-TM|270-TM|179-TM|444-TM|411-TM|370-TM|851-TM|479-TM|282-TM|264-TM|38-TM|811-TM|174-TM	68-EM|432-EM|197-EM|183-EM|469-EM		
533	533	Gurdurr	Muscular Pokémon	Fighting																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	TRUE	TRUE				FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	85	105	85	40	50	40	405	Gray	Bipedal+Tailless		Guts	Sheer Force	Iron Fist	Level 25	90	30	Human-Like		20	2560	Medium Slow	"1,059,860"	1.2	3′11″	40	88.2	50	142	0	2	0	0	0	0	2	75%	25%	1	1	1	1	1	1	1	1	1	2	2	0.5	0.5	1	1	0.5	1	2	43-1|67-1|1-1|88-1|116-12|339-16|157-20|21-24|184-30|223-36|359-42|444-48|276-54|264-60	36-TM|184-TM|182-TM|67-TM|168-TM|263-TM|317-TM|490-TM|374-TM|203-TM|241-TM|240-TM|91-TM|280-TM|339-TM|7-TM|9-TM|8-TM|214-TM|409-TM|447-TM|398-TM|156-TM|157-TM|269-TM|164-TM|270-TM|179-TM|444-TM|411-TM|370-TM|851-TM|479-TM|282-TM|667-TM|264-TM|38-TM|811-TM|174-TM			
534	534	Conkeldurr	Muscular Pokémon	Fighting																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	TRUE	TRUE				FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	105	140	95	55	65	45	505	Brown	Bipedal+Tailless		Guts	Sheer Force	Iron Fist	Trade	45	15	Human-Like		20	2560	Medium Slow	"1,059,860"	1.4	4′07″	87	191.8	50	253	0	3	0	0	0	0	3	75%	25%	1	1	1	1	1	1	1	1	1	2	2	0.5	0.5	1	1	0.5	1	2	43-1|67-1|1-1|88-1|116-12|339-16|157-20|21-24|184-30|223-36|359-42|444-48|276-54|264-60	36-TM|184-TM|182-TM|67-TM|168-TM|263-TM|523-TM|317-TM|490-TM|374-TM|203-TM|241-TM|240-TM|91-TM|280-TM|339-TM|34-TM|7-TM|9-TM|8-TM|214-TM|409-TM|350-TM|447-TM|398-TM|707-TM|156-TM|157-TM|269-TM|164-TM|270-TM|179-TM|89-TM|444-TM|416-TM|411-TM|63-TM|370-TM|851-TM|479-TM|282-TM|667-TM|264-TM|38-TM|811-TM|174-TM|912-TM|918-TM			
535	535	Tympole	Tadpole Pokémon	Water																			TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										50	50	40	50	40	64	294	Blue	Fins		Swift Swim	Hydration	Water Absorb		255	85	Water 1		20	2560	Medium Slow	"1,059,860"	0.5	1′08″	4.5	9.9	50	59	0	0	0	0	0	1	1	50%	50%	1	0.5	0.5	2	2	0.5	1	1	1	1	1	1	1	1	1	1	0.5	1					
536	536	Palpitoad	Vibration Pokémon	Water	Ground																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										75	65	55	65	55	69	384	Blue	Bipedal+Tail		Swift Swim	Hydration	Water Absorb	Level 25	120	40	Water 1		20	2560	Medium Slow	"1,059,860"	0.8	2′07″	17	37.5	50	134	2	0	0	0	0	0	2	50%	50%	1	0.5	1	0	4	1	1	0.5	1	1	1	1	0.5	1	1	1	0.5	1					
537	537	Seismitoad	Vibration Pokémon	Water	Ground																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										105	95	75	85	75	74	509	Blue	Bipedal+Tailless		Swift Swim	Poison Touch	Water Absorb	Level 36	45	15	Water 1		20	2560	Medium Slow	"1,059,860"	1.5	4′11″	62	136.7	50	255	3	0	0	0	0	0	3	50%	50%	1	0.5	1	0	4	1	1	0.5	1	1	1	1	0.5	1	1	1	0.5	1					
538	538	Throh	Judo Pokémon	Fighting																			TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										120	100	85	30	85	45	465	Red	Bipedal+Tailless		Guts	Inner Focus	Mold Breaker		45	15	Human-Like		20	2560	Medium Fast	"1,000,000"	1.3	4′03″	55.5	122.4	50	163	2	0	0	0	0	0	2	100%	0%	1	1	1	1	1	1	1	1	1	2	2	0.5	0.5	1	1	0.5	1	2					
539	539	Sawk	Karate Pokémon	Fighting																			TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE			TRUE	TRUE	FALSE	FALSE	FALSE	FALSE										75	125	75	30	75	85	465	Blue	Bipedal+Tailless		Sturdy	Inner Focus	Mold Breaker		45	15	Human-Like		20	2560	Medium Fast	"1,000,000"	1.4	4′07″	51	112.4	50	163	0	2	0	0	0	0	2	100%	0%	1	1	1	1	1	1	1	1	1	2	2	0.5	0.5	1	1	0.5	1	2					
540	540	Sewaddle	Sewing Pokémon	Bug	Grass																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE												FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	45	53	70	40	60	42	310	Yellow	Insectoid		Swarm	Chlorophyll	Overcoat		255	85	Bug		15	1920	Medium Slow	"1,059,860"	0.3	1′00″	2.5	5.5	50	62	0	0	1	0	0	0	1	50%	50%	1	4	0.5	0.5	0.25	2	0.5	2	0.25	4	1	2	2	1	1	1	1	1	81-1|33-1|450-8|75-15|522-22|203-29|564-31|405-36|175-43	36-TM|204-TM|182-TM|522-TM|885-TM|884-TM|263-TM|345-TM|203-TM|241-TM|240-TM|214-TM|402-TM|447-TM|156-TM|164-TM|334-TM|202-TM|412-TM|226-TM|580-TM|405-TM|76-TM|851-TM|450-TM|679-TM|803-TM|527-TM|806-TM	103-EM|173-EM|415-EM|235-EM|388-EM		
541	541	Swadloon	Leaf-Wrapped Pokémon	Bug	Grass																		TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE												FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	55	63	90	50	80	42	380	Green	Head+Arms		Leaf Guard	Chlorophyll	Overcoat	Level 20	120	40	Bug		15	1920	Medium Slow	"1,059,860"	0.5	1′08″	7.3	16.1	50	133	0	0	2	0	0	0	2	50%	50%	1	4	0.5	0.5	0.25	2	0.5	2	0.25	4	1	2	2	1	1	1	1	1	450-1|75-1|81-1|33-1|522-22|203-29|564-31|405-36|175-43	36-TM|204-TM|182-TM|522-TM|885-TM|884-TM|263-TM|345-TM|203-TM|241-TM|240-TM|214-TM|402-TM|113-TM|447-TM|156-TM|164-TM|334-TM|202-TM|412-TM|226-TM|580-TM|405-TM|76-TM|851-TM|450-TM|679-TM|803-TM|527-TM|806-TM		182-EV	
